text
STIKKONTAKT SAMT INSTALLATION DERTIL FJERNET.
STIKKONTAKT TIL ROBOT PLÆNEKLIPPER UDSKIFTET.
STIKKONTAKT. STYRING SAMT RØD LAMPE AFPRØVET.
STIKKONTAKTER FÆRDIGMONTERET PÅ VÆG I KØKKEN.
STIKKONTAKTER MONTERET OVER LOFT OG AFPRØVET.
STIKKONTAKTER OG AFBRYDER UDSKIFTET I KØKKEN.
STIKKONTAKTER OG AFBRYDERE LØSNET TIL MALING.
STIKKONTAKTER OG AFBRYDERE MONTERET I KØKKEN.
STIKKONTAKTER OG AFBRYDERE MONTERET VED DØRE.
STIKKONTAKTER OG LAMPE OPSÆTNING I MASKINHUS.
STIKKONTAKTER UDSKIFTET I KØKKEN OG AFPRØVET.
STIKKONTAKTER. HVIDEVARER OG LAMPER AFPRØVET.
STIKLEDNING TILSLUTTET I KABELSKAB VED VEJEN.
STOR SLIBEMASKINE SKAL SENDES TIL FORHANDLER.
STYREBOKS FOR BLÆSER ADSKILT OG MÅLT IGENNEM.
SUNDSØREVEJ 100: FEJLFINDING PÅ TELEFONKABEL.
SVAGSTRØMS AFBRYDER VED BADEVÆRELSE JUSTERET.
TAVLE OG INSTALLATIONER AFPRØVET OG OPMÆRKET.
TILGANG TIL NY TAVLE TILSLUTTET I MÅLERTAVLE.
TILGANG TIL STIKKONTAKT I STUE AFBRUDT I VÆG.
TILGANGSKABEL SAMT GRUPPELEDNINGER FORLÆNGET.
TILKOBLING AF DRIVER VED SAMLEDÅSE TIL LYSET.
TILSLUTNING AF 2 STK LAMPER OVER SPISEBORDET.
TILSLUTNING AF VANDVARMER PÅ HOLSTEBROVEJ 444
TILSLUTNING I TAVLE ÆNDRET FRA 400V TIL 230V.
TILSLUTNING KORRIGERET OG KOGEPLADE AFPRØVET.
TOILETBYGNING. FJORDVEJ. DEMONTERING AF STIKK.
TRANSIENTBESKYTTELSE INDBYGGET I TAVLE I HUS.
"TRANSPORT AF 2 STK 20"""" CONTAINER TUR/RETUR. """
TRUKKET KABEL FRA DÅSE BAG OVN TIL VASKESKAB.
TRUKKET KABEL FRA UDVENDIGE SKILTE TIL TAVLE.
TRÆKKE KABEL TIL VASKEMASKINER OG VANDVARMER.
TRÆKKE KRAFT KABEL TIL OPVASKEMASKINE OG OVN.
TRÆKNING AF EDB KABEL FRA SKAB I HAL TIL TAG.
TRÆKNING AF KABEL FRA STYRETAVLE TIL MØDERUM.
TRÆKNING AF NYE KABLER TIL AFBRYDER I KØKKEN.
TRÆKNING AF NYE KABLER TIL KRAFTINSTALLATION.
TRÆKNING AF TILGANGE TIL INSTALLATION I GULV.
UDENDØRS STIKKONTAKT MONTERET UDENFOR KØKKEN.
UDKALD KL 16. 45: FEJLFINDING PÅ INSTALLATION.
UDKALD KL. 18. 15: FEJLFINDING PÅ INSTALLATION.
UDKSIFTNING AF BATTERI PÅ HENRIK LUNDS VEJ 18
UDLEJET JIMMI TIL AT SVEJSE UDSUGNINGSKASSER.
UDLEVERING AF EDB SPLITTER SAMT PATCH KABLER.
UDSKIFTET 2 STK LAMPER PÅ MASTER VED P-PLADS.
UDSKIFTNING AF 1 STK MOTOR TIL VINDUES OPLUK.
UDSKIFTNING AF 12 STK EL-RADIATORE PÅ KONTOR.
UDSKIFTNING AF 13 LAMPER I LEJEMÅL PÅ 1. SAL.
UDSKIFTNING AF AFBRYDER TIL FJERNVARME ANLÆG.
UDSKIFTNING AF AFBRYDER VED DØR TIL VASKERUM.
UDSKIFTNING AF BEVÆGELSES SENSOR I INDKØRSEL.
UDSKIFTNING AF BRÆNDT AUTOMATSIKRING I TAVLE.
UDSKIFTNING AF CONTROLLER TIL IHC LYSSTYRING.
UDSKIFTNING AF DEFEKT AFBRYDER FOR TÆND/SLUK.
UDSKIFTNING AF DEFEKT AUTOMATSIKRING I TAVLE.
UDSKIFTNING AF DEFEKT INVERTER TIL SOLCELLER.
UDSKIFTNING AF DEFEKT ISTAPPE LYS PÅ FACADEN.
UDSKIFTNING AF DEFEKT KLEMRÆKKE I MÅLERTAVLE.
UDSKIFTNING AF DEFEKT PUMPE TIL FRITURE OLIE.
UDSKIFTNING AF DEFEKT PÆRER I UDVENDIG LAMPE.
UDSKIFTNING AF DEFEKT SENSOR OVER GARAGEPORT.
UDSKIFTNING AF DEFEKT SIKRINGSGRUPPE I TAVLE.
UDSKIFTNING AF DEFEKT STIKKONTAKT PÅ VÆRELSE.
UDSKIFTNING AF DEFEKT STIKKONTAKT VED TRAPPE.
UDSKIFTNING AF DEFEKT TRANSFORMER TIL LAMPER.
UDSKIFTNING AF DEFEKT VARMELEGME I BRANDSKAB
UDSKIFTNING AF DEFEKTE LAMPER I HUS D. E OG F
UDSKIFTNING AF DEFEKTE VARMERØR I BRØDRISTER.
UDSKIFTNING AF EGEN LAMPE PÅ BADEVÆRELSESLOFT
UDSKIFTNING AF FØLER PÅ VASKEMASKINE I HAL 5.
UDSKIFTNING AF KIP RELÆ I STYRING PÅ KLIPPER.
UDSKIFTNING AF KONTAKTOR FOR HEJS PÅ KRAN 44.
UDSKIFTNING AF KONTAKTSÆT TIL TERRASSEVARMER.
UDSKIFTNING AF KÆDESTYKKE DER VAR REVET OVER.
UDSKIFTNING AF LAMPE PÅ GOLIAT KRAN SAMT REP.
UDSKIFTNING AF LAMPER PÅ TOILET VED STOR HAL.
UDSKIFTNING AF LAMPER VED DØR TIL FROKOSTRUM.
UDSKIFTNING AF LYSKILDER I MASTER PÅ P. PLADS.
UDSKIFTNING AF LYSRØR PÅ FACADE VED SANISTÅL.
UDSKIFTNING AF LYSRØR SAMT STARTER OVER DISK.
UDSKIFTNING AF NEDERSTE BLÆSEMOTOR PÅ UDEDEL.
UDSKIFTNING AF ON/OFF KNAP PÅ OPVASKEMASKINE.
UDSKIFTNING AF OPVASKEMASKINE I DET RØDE HUS.
UDSKIFTNING AF PARK LAMPER PÅ VEJ OG P-PLADS.
UDSKIFTNING AF PÆRE I LAMPE UNDER KØKKENSKAB.
UDSKIFTNING AF RELÆ MODUL TIL STYRING AF LYS.
UDSKIFTNING AF SIKRING I KABELSKAB VED VEJEN.
UDSKIFTNING AF SKADET LEDNINGSKANAL I KÆLDER.
UDSKIFTNING AF SPOLE I LOFTARMATUR PÅ KONTOR.
UDSKIFTNING AF STIK TIL KARTOFFEL SKRÆLLEREN.
UDSKIFTNING AF TERMOSTAT STYRING TIL KØLERUM.
UDSKIFTNING AF TRANSFORMER TIL LYS PÅ TOILET.
UDSKIFTNING AF TRYKKASSE PÅ LEDNING TIL LIFT.
UDSKIFTNING AF ØDELAGT ARMATUR I NY FODERRUM.
UNDERSØGE KABLER TIL UDVENDIG LYS VED FORDØR.
VACCUMSUGNING SAMT TILSLUTNING AF KØLEMIDDEL.
VARMELEGEMET ER BLEVET EFTERSPÆNDT OG TESTET.
VEDR. BOG OG IDE VIBORG. REP AF LAMPE VED DISK.
VEDR. KØGE SYGEHUS. UDSKIFTNING AF VARMELEGEME.
VENTILATOR OG SPOTS MONTERET PÅ BADEVÆRELSER.
VENTILATOR. AFBRYDER OG STIKKONTAKT AFPRØVET.
VENTILATOR. RØGALARM OG LAMPESTEDER AFPRØVET.
VINDMÅLER PÅ PAVILLON KABEL AFSLUTTES I DÅSE.
ÆNDRING AF INSTALLATIONER VED ADDITIV PUMPER.
ÆNDRING AF INSTALLATIONER VED HØJTRYKSRENSER.
ÆNDRING AF PUMPESYSTEM TIL AFLØB VED INDEDEL.
ÆNDRING AF STYRING SÅ UDSUGNINGS VENTILATION.
1 STK BALASTBOKS DEFEKT SAMT 1 STK RØR DEFEKT.
2 STK EDBSTIK INSTALLERET I KANAL VED TEGNERE.
2 STK LAMPER MONTERET PÅ BADEVÆRELSE PÅ 1. SAL.
8 STK LAMPER ADSKLLT OG KONTROLLERET FOR FEJL.
AFBRYDER OG STIKKONTAKT UDSKIFTET OG AFPRØVET.
AFBRYDERE OG STIKKONTAKTER MONTERET I PANELER.
AFHENTNING AF MATERIALER TIL KREATIV VÆRKSTED.
AFHENTNING SAMT LEVERING AF STILLADS VED DOMA.
AFMONTERING AF BRÆNDT SENSOR OG KABEL TIL UDV.
AFMONTERING AF UR SÅ ALT KØRER PÅ LUX STYRING.
AFTALT AT DER SKAL ELEVATOR MONTØR PÅ OPGAVEN.
AKSELTÆTNING DEFEKT GRUNDET LAGRING AF CEMENT.
ALARM PÅ GRUNDVANDSPUMPE HØRENDE TIL ØSTERBRO.
ANTENNESTIK MONTERET PÅ 1. SAL OG I STUEETAGE.
BESTILLING AF LYSKILDER TIL RESTERENDE LAMPER.
BESTILLING AF MATERIALER TIL DIREKTE LEVERING.
BESTILLING AF NY INSTALLATION TIL NYT LEJEMÅL.
BILAG SAMT LEVERING OG AFHENTNING AF KØLESKAB.
BORET UD TIL LOFTDÅSER OG MONTERET LAMPEUDTAG.
BORTKOMMET SAMT DEFEKT UDSTYR FRA MOSTEN TRÆF.
BROGÅRDEN. FRISØR. AFMONTERING AF INSTALLATION.
BRUD PÅ KABLER EFTER RÆKVÆRK HAR VÆRET PÅKØRT.
BRÆNDT SAMLING FUNDET I SAMLEDÅSE FOR TILGANG.
BYGGET NY MOTORSTYRING OG MONTERET PÅ KLIPPER.
DEFEKT SIKKERHEDSAFBRYDER FUNDET OG UDSKIFTET.
DEFEKT VARMELEGEME DEMONTERET PÅ VASKEMASKINE.
DEMONTERET EKSISTERENDE ARMATUR OG PRØVELAMPE.
DEMONTERET INSTALLATION TIL GAMMEL VANDVARMER.
DEMONTERET LED LAMPER OG MONTERET I ANDRE RUM.
DEMONTERING AF BYGGESTRØM FOR CONTAINER PLADS.
DEMONTERING AF DEFEKT LAMPEUDTAG FOR STIKPROP.
DEMONTERING AF DEFEKTE PROJEKTØR PÅ CONTAINER.
DEMONTERING AF GAMMEL BED LAMPER I LILLE SKOV.
DEMONTERING AF GAMMEL EL INSTALLATION I BOLIG.
DEMONTERING AF GL SIKRINGSGRUPPER OG HFI RELÆ.
DEMONTERING AF HÅRDE HVIDEVARE SAMT KONTAKTER.
DEMONTERING AF INSTALLATIONER EFTER AFVIKLING.
DEMONTERING AF INVERTER SÅ MURE KAN PUDSE VÆG.
DEMONTERING AF KONDENSATOR OG SPOLER I LAMPER.
DEMONTERING AF KØKKEN. STUE OG BADVÆRELSE. DIV.
DEMONTERING AF LAMPER OG INSTALLATION I HAL 9.
DEMONTERING AF LYS I TILBYGNING VED BLANDER 3.
DEMONTERING AF MÅLER SAMT RETURNERING AF MÅLER
DEMONTERING AF REJSEBESLAG PÅ NY VASKEMASKINE.
DEMONTERING AF SIRENE FOR MONTERING AF NY VÆG.
DEMONTERING AF STRØM TIL SCEENEN RÅDHUSTORVET.
DEMONTERING SAMT AFHENTNING AF LYS EFTER BRUG.
DER ER LØS FORBINDELSE PÅ PRINT VED RYSTELSER.
DET VURDERES AT REPARATION VIL BLIVE FOR DYRT.
DRIVER TIL LED 60X60 PANEL UDSKIFTET I KONTOR.
DRIVER TIL LYS UNDER SKABE I KØKKEN UDSKIFTET.
DRIVHUSET UDSKIFTNING AF DEFEKT DÆMPER TIL LYS
DÆKSLER MONTERET PÅ 2 STK LAMPEUDTAG PÅ 1 SAL.
EGEN MASKINE. MONTERING AF STIKPROP PÅ STEAMER.
EKSISTERENDE LAMPE FLYTTET PÅ KONTOR PÅ 1. SAL.
ELTAVLE OPSTILLET OG AFPRØVET TIL ARRANGEMENT.
ELTAVLER ETABLERET TIL TELT OG SKÆDE HÆNGT OP.
ETABELERING AF 1 STK EKSTRA EDB UDTAG I BUTIK.
ETABLERING AF 230V TILSLUTNING TIL VARMEPUMPE.
ETABLERING AF EKSTRA CEE UDTAG TIL KOMPRESSOR.
ETABLERING AF EKSTRA INSTALLATIONER PÅ SCENEN.
ETABLERING AF FAST INSTALLATION TIL STOLELIFT.
ETABLERING AF GULVVARME PÅ 2 STK BADEVÆRELSER.
ETABLERING AF INSTALLATION TIL 6 STK MASKINER.
ETABLERING AF INSTALLATION TIL OPVASKEMASKINE.
ETABLERING AF INSTALLATION TIL UDVENDIG LAMPE.
ETABLERING AF JORDFORBINDELSE TIL GRUPPETAVLE.
ETABLERING AF JORDFORBINDELSE TIL STIKKONTAKT.
ETABLERING AF KABLER TAVLER SORT BRØDRE PLADS.
ETABLERING AF MANUEL STYRING AF LYS PÅ 1. SAL.
ETABLERING AF NY INSTALLATION TIL BADEVÆRELSE.
ETABLERING AF NY INSTALLATION TIL VENTILATION.
ETABLERING AF NY JORDFORBINDELSE MED JORDSPYD.
ETABLERING AF NY KRAFTSTIK. STIKKONTAKTER M. M.
ETABLERING AF NY MÅLER OG GRUPPETAVLE I BUTIK.
ETABLERING AF NY STIKKONTAKT TIL ROBOTKLIPPER.
ETABLERING AF NY TAVLE VED EKSISTERENDE TAVLE.
ETABLERING AF NYE INSTALLATIONER I KÆLDERGANG.
ETABLERING AF NYE INSTALLATIONER I TILBYGNING.
ETABLERING AF SCENE STRØM. EL-VAGT UNDER SHOW.
ETABLERING AF SCENESTRØM OG RIGGER STRØM IFLG.
ETABLERING AF STIKKONTAKT FOR BRUGSVANDSPUMPE.
ETABLERING AF STIKKONTAKT I UDSTILLINGSVINDUE.
ETABLERING AF STIKKONTAKT TIL DISPLAY I BUTIK.
ETABLERING AF STIKKONTAKT TIL PORT I VASKEHAL.
ETABLERING AF STIKKONTAKTER OVER ARBEJDSBORDE.
ETABLERING AF STRØM TIL SCENE PÅ RÅDHUSTORVET.
ETABLERING AF TRÅDLØS TÆNDING PÅ BØRNEVÆRELSE.
ETABLERING AF UDVENDIG STIKKONTAKT TIL KAMERA.
ETABLERING SAMT OPSÆTNING AF TRÅDLØS INTERNET.
FEJL FINDET VED DEFEKT AFBRYDER TIL DINSKINNE.
FEJL FUNDET I CEE STIK DER VAR FLYDT MED VAND.
FEJL FUNDET PÅ NÆSTØVERSTE ETAGE I DÅSE I VÆG.
FEJL FUNDET VED DEFEKT FØLER SAMT TRANSFORMER.
FEJL FUNDET VED DEFEKT LEDNING I FYR I KÆLDER.
FEJL FUNDET VED DEFEKT SIKRING TIL SKINNESPOT.
FEJL FUNDET VED LØS FORBINDELSE I STIK PÅ DØR.
FEJL FUNDET VED UTÆT KØLERØR VED KOMPRESSOREN.
FEJL FUNDET VED ØDELAGT DÅSE SAMT VAND I DÅSE.
FEJL I NØDSTOPS KREDS RETTET NØDSTOP AFPRØVET.
FEJLFINDING PÅ BREMSEMODSTAND TIL GOLIAT KRAN.
FEJLFINDING PÅ DØR TIL HANDICAP TOILET. SKIVE.
FEJLFINDING PÅ HOVEDETAVLE I KÆLDER VED HAL 5.
FEJLFINDING PÅ INSTALLATION OG OPVASKEMASKINE.
FEJLFINDING PÅ INSTALLATION TIL DIESELSTANDER.
FEJLFINDING PÅ INSTALLATION TIL STIKKONTAKTER.
FEJLFINDING PÅ KOGEPLADER SAMT FASTGØRE STIKK.
FEJLFINDING PÅ KUNDETÆLLER VED HERRE AFDELING.
FEJLFINDING PÅ LYSSTYRING TIL GANGLYS I HUS E.
FEJLFINDING PÅ LÅGESWITS FOR SLURRY VEJESPAND.
FEJLFINDING PÅ MATERIALE OPKØRSEL TIL FORSILO.
FEJLFINDING PÅ MÅLT FEJL TIL GARAGE BAG HUSET.
FEJLFINDING PÅ OPVASKEMASKINE I DET HVIDE HUS.
FEJLFINDING PÅ PRESSER. UDSKIFTNING AF SWITCH.
FEJLFINDING PÅ PUMPE UNDER MATERIALE OPKØRSEL.
FEJLFINDING PÅ PUMPE[AC] I KÆLDER UNDER FYSIK.
FEJLFINDING PÅ SENSORER DER TÆNDER TILFÆLDIGT.
FEJLFINDING PÅ STIKKONTAKTER I KLASSEVÆRELSER.
FEJLFINDING PÅ STYRING TIL VARME PÅ BLANDEDÆK.
FEJLFINDING PÅ VIBRATOR TIL MATERIALEOPKØRSEL.
FEJLFINDING SAMT RENSNING AF SILO 3. FLYVASKE.
FEJLFINDING SAMT UDSKIFTNING AF LAMPER GOLIAT.
FEJLFINDNING PÅ 2 STK STIKKONTAKTER PÅ KONTOR.
FEJLRETNING ER AFTALT TIL START MANDAG MORGEN.
FEJLSØGNING PÅ GL TØRRETUMBLER UDEN BEREGNING.
FEJLSØGNING PÅ INSTALLATION TIL ROBOTKLIPPERE.
FJERNE KABLER FRA TAG TIL VARMEPUMPE I KONTOR.
FJERNET RØR PÅ LOFT OG FREMFØRT KABEL ISTEDET.
FLYTNING AF AFBRYDER SAMT STIKKONTAKT VED DØR.
FLYTNING AF LEDNINGER OVER PÅ KONTAKT TIL LYS.
FLYTNING AF STUDSER FRA GL PUMPE TIL NY PUMPE.
FLYTNING AF UDEDEL TIL VARMEPUMPE I SOMMERHUS.
FORDELING AF BILLEDESIGNAL PÅ SPLITTER FRA PC.
FORDELING AF STIKUDTAG TIL MADBODER PÅ NYTORV.
FORLÆNGE LEJE PÅ TAVLER DER IKKE ER AFLEVERET.
FORLÆNGELSE AF KABEL PÅ LADER TIL PALLELØFTER.
FORLÆNGERLEDNING LAVET TIL MIDLERTIDIG FRYSER.
FRAKOBLE GAMMEL TERMOSTAT I STUEN FOR OLIEFYR.
FRAKOBLING AF DEFEKT INSTALLATION EFTER BRAND.
FREMFØRT TELEFONSTIK TIL SKRIVEBORD PÅ KONTOR.
FUNDET FEJL I LAMPE VED FROST SPRÆNGT VANDRØR.
FUNDET FEJL PÅ CTS STYRING TIL STYRING AF LYS.
FUNDET ØDELAGT FORLÆNGERLED TIL LADER PÅ LIFT.
GAMMEL INSTALATION DER IKKE LÆNGER VAR I BRUG
GAMMEL INSTALLATION OG FØRINGSVEJE ER FJERNET.
GENNEMGANG AF UV SYSTEM MED NY SERVICE MONTØR.
GENNEMGÅET LAMPEANTAL PÅ STRØMSKINNER I BUTIK.
GRUPPETAVLE TIL STUEETAGE OG 1. SAL UDSKIFTET.
HØJTALERE MONTERET OG TILSLUTTET I CENTERGANG.
I HAL 4. DEFEKT AFBRYDER FOR FORMBORD I HAL 4.
IDENTIFICERING IKKE MULIGT PÅ GRUND AF SKADER.
INDMURINGSDÅSER MONTERET I VÆG PÅ BADEVÆRELSE.
INDSTILLING AF UR TIL UDVENDIG LYS PÅ PLADSEN.
INSTALLATION ETABLERET TIL COMBOSTIK I GARAGE.
INSTALLATION FRA EKSISTERENDE STIK PÅ PLADSEN.
INSTALLATION I LEJLIGHEDER UDFØRT OG AFPRØVET.
INSTALLATION KOBLET PÅ EKSISTERENDE KRAFTSTIK.
INSTALLATION OG LAMPER TIL FÆLLES ADGANGSVEJE.
INSTALLATION TIL LAMPER ADSKILT OG GENNEMMÅLT.
INSTALLATION TIL LYS I RUM MED ELTAVLE ÆNDRET.
INSTALLATION TIL LYSMASTER I TAVLE GENNEMMÅLT.
INSTALLATION ÆNDRET TIL BELYSNING OVER SKILTE.
INSTALLATIONER I FORBINDELSE MED BIOGAS ANLÆG.
INSTALLATIONER SAMT GENNEMGANG AF VARMEPUMPER.
INSTALLATIONSKANAL MONTERET MED STIKKONTAKTER.
INVERTER ER GENSTARTET OG GENNEMGÅET FOR FEJL.
JULEN 2014REPERATION AF JULELYS TIL JULETRÆET.
JUSTERING AF FLYDER I FORHOLD TIL OPSÆTNINGEN.
JÆGERPARKEN DALGASALLE REKV. 2645. LEVERING U. B.
KABEL FREMFØRT FRA TAVLE TIL DÅSER VED LAMPER.
KABEL TRUKKET TIL NY STIKKONTAKT UNDER UDHÆNG.
KABELINSTALLATION I VÆGGE OG LOFT FÆRDIGGJORT.
KABLER MONTERET PÅ LOFT TIL BETJENINGSPANELER.
KABLER TRUKKET I LOFT TIL NY LYS-INSTALLATION.
KANAL MONTERET FRA SKÆRM TIL GULV IFLG AFTALE.
KASSE TIL PRINT BAG BETJENINGSKNAPPER KNÆKKET.
KLEMME UDSKIFTET SIKRINGER OG STIKBEN SKIFTET.
KOBLE NY STIKLEDNING TIL I EKSISTERENDE TAVLE.
KOBLET OM TIL DE SIDSTE 2 LEDNINGER UDEN FEJL.
KOMBIRELÆ MONTERET PÅ KØLESTYRING OG AFPRØVET.
KONDENSATOR UDSKIFTET PÅ PUMPE VED VASKEPLADS.
KONSTATERET INGEN MUFFER VED TILSLUTNINGSSTED.
KONSTATERET MANGLER OG FORKERT FASE MONTERING.
KONTROL AF INDEDEL TIL VARMEPUMPE I SERVERRUM.
KONTROL AF LYS I ALLE RØR FOR ALLE 3 EMHÆTTER.
KONTROLLERET AT LEDNINGER PÅ KNAP ER MONTERET.
KONVERTERING AF PROGRAM TIL NY IHC CONTROLLER.
KRAFT INSTALLATION TIL OVN OG OPVASKER ÆNDRET.
KRAFT TIL MASKINE PÅ FLYTTET UD PÅ VÆG I DÅSE.
KRAFTGRUPPE SKIFTET TIL NY 16A AUTOMATSIKRING.
KRAFTKABEL KLIPPET OG FLYTTET TIL NY LOKATION.
KRAFTKABEL TILSLUTTET I DÅSE UNDER KØKKENVASK.
KRAFTSTIKK TIL SOFTICE TILSLUTTET OG AFPRØVET.
KREDITNOTA PÅ DIFFERENCE AF PRIS PÅ SIKRINGER.
KRONEAFBRYDER MONTERET I KARM TIL BADEVÆRELSE.
KUNDEN HAR SELV SKAFFET EN DEL AF MATRIALERNE
LAMPE DEMONTERET I LOFT. KABLER SAMLET I DÅSE.
LAMPE FLYTTET OG AFBRYDER UDSKIFTET HOS BAGER.
LAMPE I GANG ADSKILT OG KONTROLLERER FOR FEJL.
LAMPE PÅ HJØRNET AF HUS FRAKOBLET I LAMPESTED.
LAMPE SKAL UDSKIFTES IFØLGE AFTALE MED JESPER.
LAMPE UDSKIFTET OVER POSTKASSER VED ELEVATOR.
LAMPER MARKERET MED X PÅ P-DÆK UDSKIFTET IFLG.
LAMPER UDSKIFTET I TEORIKONTOR OG TEORILOKALE.
LAMPER UDSKIFTET VED PORT TIL SERVICE UDENFOR.
LAMPEUDTAG SAMT LAMPE MONTERET PÅ BADEVÆRELSE.
LED ARBEJDSLYS MED SENSOR MONTERET OVER PORTE.
LEDNING FRA HPFI TIL SIKRINGSGRUPPE UDSKIFTET.
LEDNING KORTET OP OG NYE SAMLEMUFFER MONTERET.
LEDNING TIL L3 VAR SPÆNDT OMKRING ISOLERINGEN.
LEDNING TIL SOLGARDIN FASTGJORT OG TILSLUTTET.
LEDNINGER SPORET I VÆG. DA DÅSER VAR SPARTLET.
LEDNINGER TIL SPOTS I FORGANG TRUKKET PÅ LOFT.
LEJE AF KABEL TIL MIDLERTIDIG EL-INSTALLATION.
LEJE AF KABLER. TAVLER. DEFENDER OG GENERATOR.
LEJE AF KØLESKAB TIL ROCK VED ÅEN D. 15/08. 2014
LEJE AF UDSTYR IFM JULEFROKOST HOS NC NIELSEN.
LEVERES IGENNEM NOE ENERGI A/S. 7500 HOLSTEBRO
LEVERING AF CEE STIKPROPPER TIL ADDITIVPUMPER.
LEVERING AF MATERIALER. LEVERING AF SIK KLIPPER
LEVERING AF NY VASKEMASKINE SAMT TØRRETUMBLER.
LEVERING AF RINGKLOKKE. LEVERET UDEN BEREGNING.
LEVERING AF SIKRINGER TIL RENE. BLANDER HAL 5.
LEVERING AF UDSTYR TIL VILA MODESHOV I VIBY J.
LEVERING OG MONTERING AF 7 STK NYE LED LAMPER.
LEVERING SAMT AFHENTNING AF PRISME LYSEKRONER.
LEVERING SAMT INSTALLERING AF NY TØRRETUMBLER.
LEVERING SAMT MONTERING AF LYSANLÆG TIL SCENE.
LEVERING SAMT MONTERING AF SPOT I KØKKEN IFLG.
LOKALISERING AF STIKLEDNINGER TIL LEJLIGHEDER.
LUS MONTERET I MÅLERAMME IFØLGE AFTALE MED N1.
LYDANLÆG MED MIKROFONER OPSTILLET OG AFPRØVET.
LYSDÆMPER UDSKIFTET I GRUPPEAFDÆKNING PÅ LOFT.
MANGLENDE / DEFEKT RETURNERET UDSTYR SAMT EVT.
MASKINE SKILT AD OG MÅLT IGENNEM FOR OVERGANG.
MASKINEN KØRER EFTER BESØG OG RENSNING AF KUL.
MEN DER SKAL 400 GRAM KØLEMIDDEL PÅ REGNINGEN.
MONTERING 2 STK NYE EL RADIATORER I PØLSEVOGN.
MONTERING AF 2 STK STIKKONTAKTER I SOMMERSTUE.
MONTERING AF 3 STK TRIPPEL OPUS STIKKONTAKTER.
MONTERING AF 5 STK SPOT PÅ VÆRELSER VED SKABE.
MONTERING AF AFDÆKNING SAMT LAMPER I NYT LOFT.
MONTERING AF AIRCONDISION/VARMEPUMPE PÅ JAN D.
MONTERING AF AIRCONDITION PÅ KONTOR VED HAL 4.
MONTERING AF ARMATUR OVER BOREMASKINE I HAL 1.
MONTERING AF BADEVÆRELSE OG LAMPER PÅ VÆRELSE.
MONTERING AF BIMÅLER I TAVLER I SØNDERCENTRET.
MONTERING AF BIMÅLER PÅ GRUPPER TIL STUEETAGE.
MONTERING AF BLÆNDDÆKSEL I INSTALLATIONSKANAL.
MONTERING AF DØRKLOKKE. FOR UDSKIFTNING AF DØR
MONTERING AF EGEN VASKEMASKINE PÅ BADEVÆRELSE.
MONTERING AF EKSISTERENDE LOFTUDTAG I BAGGANG.
MONTERING AF GODKENDT BIMÅLER TIL KLIMA ANLÆG.
MONTERING AF GRUPPEAFDÆKNING TIL KOMBISIKRING.
MONTERING AF HYLDE SAMT STRØMPANEL I RACKSKAB.
MONTERING AF KOBBERRØR IMELLEM INDE OG UDEDEL.
MONTERING AF KOMPLET LUFT TIL LUFT VARMEPUMPE.
MONTERING AF LAMPE EFTER UDSKIFTNING AF PLADE.
MONTERING AF LAMPUDTAG SAMT AFBRYDER I NY VÆG.
MONTERING AF LEDNINGER I UDVENDIG STIKKONTAKT.
MONTERING AF MIDLERTIDIG STRØM TIL HOPPEBORGE.
MONTERING AF MODSTANDE PÅ ZONER TIL HØJTTALER.
MONTERING AF MÅLERAMMER OG OPKOBLING AF ANLÆG.
MONTERING AF NULLEDER UDEN OM KONTAKT I TAVLE.
MONTERING AF NY DÆKSEL PÅ KANAL TIL KOBBERRØR.
MONTERING AF NY STÆNKTÆT MÅLER OG GRUPPETAVLE.
MONTERING AF NYE FØLER VED MATERIALE OPKØRSEL.
MONTERING AF NYE FØLERE VED MATERIALEOPKØRSEL.
MONTERING AF NYE LED PROJEKTØR PÅ FACADESKILT.
MONTERING AF NYT LED ARMATUR SAMT TILSLUTNING.
MONTERING AF OPVASKEMASKINE. OVN OG KOGEPLADE.
MONTERING AF OVERVÅGNING PÅ VENTILATIONSKANAL.
MONTERING AF PROJEKTØR MED SENSOR VED INDGANG.
MONTERING AF RAMMER PÅ STIKKONTAKTER VED DISK.
MONTERING AF RØGALARM I TRAPPEOPGANG I TOPPEN.
MONTERING AF SENSOR SAMT UDSKIFTNING AF LYSRØR
MONTERING AF SKINNE TIL LAMPER OVER SPISEBORD.
MONTERING AF SNØVSER PÅ TAVLER INDEN LEVERING.
MONTERING AF STIKKONTAKT OG AFBRYDERE TIL LYS.
MONTERING AF STIKKONTAKT PÅ LOFT TIL TV ANLÆG.
MONTERING AF STIKKONTAKT PÅ TERRASSEN I HAVEN.
MONTERING AF STIKKONTAKTER OG AFBRYDERE I RUM.
MONTERING AF STUE ETAGE. KØKKEN. GANG. TOILET.
MONTERING AF TRÅDLØS LYSDÆMPER PÅ STRØMSKINNE.
MONTERING AF TRÅDLØSKONTAKTER PÅ UDVENDIG LYS.
MONTERING AF UDVENDIG STIKKONTAKT PÅ TERRASSE.
MONTERING AF VIBRATOR MOTOR PÅ FORMBORD HAL 5.
MONTERING OG TILSLUTNING AF LED PLAFOND LAMPE.
MOTOR AFPRØVET. NYE FILTER LEVERET OG MONTERET.
MOTORER I PUMPESTATION TIL TEKNIKRUM MONTERET.
MÅLER DEFEKT OG FRAKOBLET EFTER AFTALE MED N1.
